date,open,high,low,close,volume
2019-01-02,250.4,258.12,256.12,261.37,127487628
2019-01-03,257.34,254.25,251.43,255.01,146880206
2019-01-04,255.77,253.51,254.75,262.11,144790268
2019-01-07,257.66,263.92,253.68,261.91,106743454
2019-01-08,263.79,259.37,255.0,261.17,104546127
2019-01-09,266.0,259.43,258.64,269.55,98775513
2019-01-10,259.11,263.19,260.4,266.05,100970430
2019-01-11,269.26,271.28,260.61,268.68,76226441
2019-01-14,269.41,269.0,265.41,261.6,71339206
2019-01-15,269.6,267.2,258.56,272.32,85291772
2019-01-16,264.29,270.08,272.4,269.91,81005583
2019-01-17,271.63,264.56,268.12,268.18,99990065
2019-01-18,267.44,274.68,264.0,268.35,128446403
2019-01-22,276.28,271.41,268.89,271.47,115591146
2019-01-23,272.01,272.76,263.58,264.84,86552953
2019-01-24,275.56,266.5,269.13,270.15,60339637
2019-01-25,277.49,269.1,273.98,276.01,99386066
2019-01-28,266.89,271.8,272.76,273.23,88475686
2019-01-29,269.21,265.2,262.82,268.83,67308983
2019-01-30,272.3,273.78,264.27,274.18,97053915
2019-01-31,271.48,282.88,278.8,273.58,105282910
2019-02-01,271.49,278.8,280.59,273.26,86297724
2019-02-04,281.88,278.2,275.07,285.26,62786489
2019-02-05,282.07,283.75,281.92,282.8,80216630
2019-02-06,276.41,278.57,280.62,282.97,60935515
2019-02-07,276.9,281.14,270.74,272.62,95908925
2019-02-08,280.85,281.72,268.47,278.47,77297264
2019-02-11,272.2,279.3,273.85,277.8,70619763
2019-02-12,285.48,274.72,272.43,286.9,75263988
2019-02-13,284.44,282.69,277.65,280.18,65315170
2019-02-14,286.41,278.38,277.97,284.81,84154349
2019-02-15,278.93,289.09,288.98,282.77,98525296
2019-02-19,285.51,291.76,285.79,284.84,61088383
2019-02-20,280.05,279.77,282.25,285.97,78823958
2019-02-21,284.8,282.2,278.19,278.1,65390477
2019-02-22,285.45,288.5,285.5,285.79,79172907
2019-02-25,288.58,289.8,283.98,281.74,70521369
2019-02-26,289.01,288.6,284.5,289.97,58668623
2019-02-27,288.46,281.34,282.1,283.4,58058873
2019-02-28,282.89,283.29,281.0,282.53,70229288
2019-03-01,288.5,291.88,279.26,293.22,81069922
2019-03-04,287.7,285.74,287.56,291.5,107266039
2019-03-05,280.76,286.7,285.56,291.47,60784805
2019-03-06,292.64,280.01,286.09,282.2,78361657
2019-03-07,282.95,281.96,274.26,276.79,98159715
2019-03-08,274.85,280.02,272.76,281.25,88194720
2019-03-11,277.16,287.46,282.27,287.91,66869441
2019-03-12,284.13,282.89,289.97,284.13,79898466
2019-03-13,282.33,282.39,282.8,284.88,80741309
2019-03-14,293.22,295.13,284.54,287.8,68187451
2019-03-15,284.96,295.03,288.9,294.45,81326393
2019-03-18,289.02,296.62,289.4,288.66,64407731
2019-03-19,292.97,291.74,291.04,294.8,94287511
2019-03-20,286.94,295.5,290.98,286.7,86200878
2019-03-21,292.8,291.89,291.97,285.4,82942013
2019-03-22,295.8,294.4,284.5,291.76,128768546
2019-03-25,285.62,282.33,290.61,282.48,86389840
2019-03-26,293.41,283.51,290.05,294.46,69527507
2019-03-27,283.51,289.78,286.14,280.92,73182497
2019-03-28,293.65,293.16,290.96,292.47,59000498
2019-03-29,291.58,291.84,286.91,288.29,86200037
2019-04-01,289.4,292.33,286.4,299.14,78324381
2019-04-02,290.47,289.78,288.21,298.23,41826439
2019-04-03,289.48,299.25,292.44,289.62,69149179
2019-04-04,295.89,301.65,295.79,301.12,49438258
2019-04-05,292.49,301.26,294.6,294.73,59927353
2019-04-08,295.5,300.37,300.58,299.64,55372771
2019-04-09,290.52,299.65,286.8,300.46,68770056
2019-04-10,293.08,296.11,294.38,295.93,53470277
2019-04-11,290.63,301.34,289.23,290.51,55488587
2019-04-12,301.0,302.12,292.0,298.11,71595243
2019-04-15,293.45,295.3,302.02,300.8,50343781
2019-04-16,295.34,293.11,290.0,292.41,54650070
2019-04-17,296.8,300.71,298.56,298.95,61121568
2019-04-18,299.6,298.81,296.01,300.89,69393528
2019-04-22,296.28,291.87,297.65,296.18,40622871
2019-04-23,301.36,296.3,300.85,302.59,53899020
2019-04-24,293.1,306.38,299.06,300.0,50944127
2019-04-25,299.95,295.24,291.36,298.1,60160141
2019-04-26,294.4,306.81,305.47,298.59,52898823
